accX,accY,accZ,behavior
-0.1013,0.5308,0.8284,t
-0.1088,0.4933,0.9034,t
-0.07,0.4551,0.9228,t
-0.05,0.4064,0.8628,t
-0.1194,0.337,0.8684,t
-0.1394,0.317,0.8334,t
-0.1944,0.3507,0.8659,t
-0.1569,0.332,0.9222,t
-0.1157,0.3376,0.9284,t
-0.1432,0.3201,0.9434,t
-0.1619,0.3632,0.9022,t
-0.2057,0.397,0.9772,t
-0.2345,0.4689,0.8909,t
-0.1563,0.3751,0.9222,t
-0.1094,0.422,0.9065,t
-0.0938,0.3908,0.9065,t
-0.125,0.4064,0.9065,t
-0.0938,0.3908,0.8909,t
-0.0625,0.3908,0.9065,t
-0.1094,0.3908,0.9065,t
-0.1094,0.3751,0.8909,t
-0.1094,0.422,0.9065,t
-0.1094,0.3908,0.8909,t
-0.125,0.3908,0.8909,t
-0.1094,0.4064,0.8909,t
-0.1094,0.4064,0.8909,t
-0.125,0.3908,0.8753,t
-0.0938,0.3908,0.8753,t
-0.0938,0.4064,0.9065,t
-0.1094,0.3908,0.8909,t
-0.0938,0.3908,0.8909,t
-0.1094,0.4064,0.8909,t
-0.1094,0.4064,0.9065,t
-0.1094,0.4064,0.8909,t
-0.0938,0.3751,0.8909,t
-0.1094,0.4064,0.8909,t
-0.125,0.4064,0.8909,t
-0.125,0.4064,0.8753,t
-0.0938,0.3751,0.8909,t
-0.1094,0.3908,0.8597,t
-0.1094,0.3751,0.8909,t
-0.1094,0.3908,0.8753,t
-0.1094,0.3908,0.8909,t
-0.0782,0.4064,0.9065,t
-0.0938,0.3908,0.9065,t
-0.0938,0.3751,0.9534,t
-0.0625,0.4376,0.8753,t
-0.0156,0.3439,0.8753,t
-0.0313,0.4064,0.8753,t
-0.0313,0.4376,0.9065,t
-0.0156,0.3595,0.9065,t
-0.1094,0.4064,0.8909,t
-0.1094,0.3908,0.9222,t
-0.1094,0.3908,0.8597,t
-0.0782,0.3908,0.9065,t
-0.0938,0.3908,0.9065,t
-0.0938,0.4064,0.8753,t
-0.2576,0.297,0.9065,s
-0.2588,0.3038,0.8997,s
-0.2501,0.3063,0.8909,s
-0.2557,0.3026,0.8909,s
-0.2657,0.3126,0.8859,s
-0.2613,0.317,0.884,s
-0.2501,0.3207,0.9103,s
-0.2501,0.297,0.9222,s
-0.2526,0.2995,0.9197,s
-0.2638,0.3126,0.9065,s
-0.2513,0.3126,0.9053,s
-0.2657,0.3126,0.8909,s
-0.2657,0.297,0.9065,s
-0.2501,0.3126,0.9065,s
-0.2345,0.297,0.9222,s
-0.2813,0.3126,0.8909,s
-0.2501,0.3282,0.9065,s
-0.2657,0.3126,0.9065,s
-0.2657,0.297,0.9065,s
-0.2501,0.3126,0.9065,s
-0.2657,0.3126,0.8909,s
-0.2657,0.297,0.9222,s
-0.2501,0.3282,0.8909,s
-0.2501,0.3282,0.9065,s
-0.2657,0.297,0.9065,s
-0.2657,0.3126,0.9065,s
-0.2657,0.297,0.9222,s
-0.2501,0.3282,0.9065,s
-0.2501,0.3126,0.9065,s
-0.2657,0.3126,0.8753,s
-0.2813,0.3126,0.8909,s
-0.2501,0.297,0.9065,s
-0.2501,0.3126,0.9065,s
-0.2501,0.3126,0.8909,s
-0.2657,0.3126,0.9065,s
-0.2657,0.297,0.9222,s
-0.2501,0.3126,0.9065,s
-0.2657,0.3126,0.8909,s
-0.2507,0.3126,0.9059,s
-0.2645,0.327,0.9065,s
-0.252,0.3145,0.9065,s
-0.2632,0.3126,0.9065,s
-0.2657,0.3126,0.894,s
-0.2776,0.3126,0.9028,s
-0.2701,0.3013,0.9065,s
-0.2551,0.297,0.9065,s
-0.2501,0.307,0.8965,s
-0.2595,0.3032,0.8909,s
-0.2657,0.3057,0.9084,s
-0.2657,0.3126,0.914,s
-0.2582,0.3126,0.9065,s
-0.2501,0.3057,0.9065,s
-0.2563,0.297,0.9065,s
-0.2713,0.297,0.9065,s
-0.2713,0.292,0.9015,s
-0.2545,0.2945,0.8953,s
-0.2657,0.3245,0.9028,s
-0.2657,0.3063,0.8972,s
-0.2657,0.2863,0.9197,s
-0.2676,0.3145,0.9065,s
-0.2801,0.3257,0.9053,s
-0.2657,0.297,0.8909,s
-0.2813,0.297,0.9065,s
-0.2501,0.297,0.9378,s
-0.2657,0.3126,0.8753,s
-0.2657,0.297,0.9065,s
-0.2813,0.3126,0.8909,s
-0.2657,0.3126,0.8909,s
-0.2657,0.3126,0.9065,s
-0.2657,0.3126,0.8909,s
-0.2657,0.297,0.8909,s
-0.2813,0.2813,0.8909,s
-0.2657,0.3126,0.9065,s
-0.2657,0.3126,0.9222,s
-0.2813,0.3126,0.8909,s
-0.2657,0.3126,0.9065,s
-0.2657,0.297,0.8909,s
-0.2657,0.3126,0.9065,s
-0.2501,0.297,0.8909,s
-0.2657,0.297,0.9065,s
-0.2657,0.3126,0.9222,s
-0.2501,0.297,0.9065,s
-0.2657,0.297,0.8909,s
-0.2501,0.297,0.9065,s
-0.2657,0.3126,0.8909,s
-0.2813,0.297,0.9222,s
-0.2501,0.297,0.9065,s
-0.2813,0.3126,0.9065,s
-0.2963,0.2976,0.8915,s
-0.2826,0.297,0.8909,s
-0.2676,0.297,0.9047,s
-0.2526,0.297,0.8934,s
-0.2626,0.297,0.9034,s
-0.2657,0.297,0.8947,s
-0.2657,0.3082,0.9022,s
-0.2763,0.2913,0.9065,s
-0.2813,0.3013,0.8965,s
-0.2813,0.322,0.9003,s
-0.2726,0.3195,0.889,s
-0.2738,0.3045,0.8915,s
-0.2813,0.3045,0.9065,s
-0.2813,0.3126,0.8997,s
-0.2813,0.3063,0.8909,s
-0.2757,0.3026,0.8965,s
-0.2657,0.3126,0.9065,s
-0.2701,0.3126,0.9065,s
-0.2776,0.3088,0.9065,s
-0.2688,0.3001,0.9065,s
-0.2813,0.3101,0.9065,s
-0.2813,0.297,0.9065,s
-0.2801,0.297,0.9053,s
-0.2657,0.297,0.8909,s
-0.2813,0.297,0.9065,s
-0.2657,0.3126,0.8909,s
-0.2813,0.3126,0.8909,s
-0.297,0.3282,0.9065,s
-0.2813,0.3282,0.9222,s
-0.2657,0.3126,0.9065,s
-0.2813,0.297,0.8909,s
-0.2813,0.3126,0.9065,s
-0.2813,0.297,0.8909,s
-0.2813,0.3126,0.8909,s
-0.2813,0.297,0.9065,s
-0.2813,0.2813,0.9065,s
-0.2657,0.3126,0.8909,s
-0.0231,-0.2582,0.9297,s
-0.0244,-0.257,0.9378,s
-0.0156,-0.2595,0.9315,s
-0.0156,-0.2557,0.9334,s
-0.0156,-0.2607,0.9484,s
-0.02,-0.2588,0.9378,s
-0.0313,-0.2738,0.9378,s
-0.0281,-0.2532,0.9378,s
-0.0181,-0.2632,0.9378,s
-0.0313,-0.252,0.9378,s
-0.0325,-0.2645,0.9378,s
-0.0469,-0.2501,0.9378,s
-0.0156,-0.2657,0.9378,s
-0.0313,-0.2501,0.9222,s
-0.0156,-0.2501,0.9378,s
-0.0156,-0.2501,0.9378,s
-0.0156,-0.2657,0.9534,s
-0.0313,-0.2657,0.9378,s
-0.0469,-0.2501,0.9534,s
-0.0313,-0.2657,0.9378,s
-0.0313,-0.2501,0.9222,s
-0.0156,-0.2813,0.9222,s
-0.0313,-0.2657,0.9378,s
-0.0469,-0.2657,0.9222,s
-0.0313,-0.2657,0.9378,s
-0.0156,-0.2813,0.9222,s
-0.0156,-0.2501,0.9222,s
-0.0313,-0.2501,0.9378,s
-0.0156,-0.2501,0.9222,s
-0.0313,-0.2501,0.9222,s
-0.0469,-0.2501,0.9378,s
-0.0156,-0.2657,0.9378,s
-0.0313,-0.2657,0.9378,s
-0.0313,-0.2345,0.9378,s
-0.0156,-0.2657,0.9378,s
-0.0156,-0.2501,0.9222,s
-0.0313,-0.2345,0.9534,s
0,-0.2813,0.9222,s
-0.03,-0.2513,0.9372,s
-0.0313,-0.2501,0.9378,s
-0.045,-0.2501,0.924,s
-0.0338,-0.2501,0.9484,s
-0.0313,-0.2501,0.9409,s
-0.0313,-0.2501,0.9378,s
-0.0313,-0.2501,0.9378,s
-0.0313,-0.2501,0.9484,s
-0.0313,-0.2601,0.9434,s
-0.0313,-0.2657,0.9284,s
-0.0138,-0.2657,0.9222,s
-0.0163,-0.2738,0.914,s
-0.0238,-0.2663,0.929,s
-0.0156,-0.257,0.9397,s
-0.0281,-0.2657,0.9284,s
-0.0356,-0.2657,0.9378,s
-0.0156,-0.2657,0.9378,s
-0.02,-0.2613,0.9378,s
-0.0275,-0.2576,0.9378,s
-0.0188,-0.2751,0.9347,s
-0.0313,-0.2501,0.9247,s
-0.0275,-0.252,0.934,s
-0.0025,-0.2645,0.909,s
-0.0313,-0.2501,0.9378,s
-0.0469,-0.2501,0.9378,s
-0.0313,-0.2657,0.9378,s
-0.0313,-0.2657,0.9378,s
-0.0156,-0.2657,0.9378,s
-0.0156,-0.2657,0.9534,s
-0.0156,-0.2657,0.9534,s
-0.0313,-0.2657,0.9378,s
-0.0313,-0.2501,0.9534,s
-0.0313,-0.2657,0.9378,s
-0.0156,-0.2657,0.9534,s
-0.0313,-0.2345,0.9378,s
-0.0156,-0.2501,0.9378,s
-0.0313,-0.2501,0.9222,s
-0.0313,-0.2501,0.9378,s
-0.0313,-0.2657,0.9534,s
-0.0313,-0.2501,0.9222,s
-0.0313,-0.2501,0.9534,s
-0.0313,-0.2657,0.9222,s
-0.0156,-0.2657,0.9378,s
-0.0156,-0.2501,0.9378,s
-0.0313,-0.2501,0.9534,s
-0.0313,-0.2501,0.9222,s
-0.0156,-0.2501,0.9378,s
-0.0156,-0.2657,0.9222,s
-0.0313,-0.2657,0.9378,s
-0.0313,-0.2501,0.9222,s
-0.0156,-0.2657,0.9222,s
-0.0156,-0.2501,0.9534,s
-0.0156,-0.2657,0.9378,s
-0.0313,-0.2657,0.9378,s
-0.0156,-0.2501,0.9534,s
-0.0156,-0.2657,0.9222,s
-0.0313,-0.2657,0.9534,s
-0.0156,-0.2657,0.9378,s
-0.0156,-0.2657,0.9534,s
-0.0156,-0.2501,0.9378,s
-0.0313,-0.2813,0.9534,s
-0.0313,-0.2501,0.9378,s
-0.0469,-0.2813,0.9534,s
-0.0313,-0.2657,0.9534,s
-0.0313,-0.2657,0.9534,s
-0.0156,-0.2501,0.9534,s
-0.0156,-0.2657,0.9222,s
-0.0313,-0.2501,0.9222,s
-0.0313,-0.2501,0.9534,s
-0.0156,-0.2501,0.9378,s
-0.0313,-0.2657,0.9534,s
-0.0313,-0.2813,0.9378,s
-0.0313,-0.2657,0.9378,s
-0.0313,-0.2657,0.9222,s
-0.0313,-0.2657,0.9222,s
-0.0313,-0.2507,0.9372,s
-0.0313,-0.2645,0.9234,s
-0.0175,-0.2657,0.9359,s
-0.0156,-0.2657,0.9247,s
-0.0156,-0.2532,0.9347,s
-0.0156,-0.262,0.9378,s
-0.0156,-0.2545,0.9378,s
-0.0263,-0.2713,0.9272,s
-0.0213,-0.2713,0.9322,s
-0.025,-0.2657,0.9378,s
-0.0138,-0.257,0.9378,s
-0.0081,-0.2582,0.9459,s
-0.0469,-0.2345,0.9534,t
-0.0469,-0.2501,0.9378,t
-0.0469,-0.2501,0.9378,t
-0.0625,-0.2501,0.9222,t
-0.0469,-0.2501,0.9378,t
-0.0469,-0.2345,0.9378,t
-0.0469,-0.2345,0.9691,t
-0.0313,-0.2345,0.9378,t
-0.0469,-0.2032,0.9222,t
-0.0469,-0.2032,0.9534,t
-0.0313,-0.2345,0.9534,t
-0.0313,-0.2345,0.9378,t
-0.0313,-0.2188,0.9378,t
-0.0469,-0.2345,0.9378,t
-0.0313,-0.2188,0.9378,t
-0.0156,-0.2345,0.9534,t
-0.0313,-0.2188,0.9378,t
-0.0156,-0.2188,0.9534,t
0,-0.2345,0.9534,t
-0.0156,-0.2345,0.9378,t
-0.0313,-0.2188,0.9378,t
-0.0463,-0.2038,0.9378,t
-0.0181,-0.2176,0.9378,t
-0.0156,-0.2326,0.9378,t
-0.0288,-0.2345,0.9509,t
-0.0313,-0.2345,0.9534,t
-0.0313,-0.2226,0.9534,t
-0.0313,-0.2301,0.9422,t
-0.0206,-0.2132,0.9484,t
-0.0456,-0.2132,0.9534,t
-0.0438,-0.2376,0.9534,t
-0.04,-0.2501,0.9534,t
-0.0469,-0.2338,0.9453,t
-0.0469,-0.2263,0.9453,t
-0.04,-0.2276,0.9466,t
-0.0375,-0.2376,0.9378,t
-0.0469,-0.2601,0.9322,t
-0.0469,-0.2401,0.9322,t
-0.0425,-0.2276,0.9447,t
-0.035,-0.2538,0.9259,t
-0.0438,-0.2657,0.9409,t
-0.0338,-0.2632,0.9534,t
-0.0488,-0.2501,0.9516,t
-0.0625,-0.2488,0.9378,t
-0.0625,-0.2345,0.9378,t
-0.0469,-0.2501,0.9222,t
-0.0625,-0.2501,0.9378,t
-0.0782,-0.2501,0.9222,t
-0.0782,-0.2501,0.9378,t
-0.0625,-0.2501,0.9534,t
-0.0469,-0.2501,0.9378,t
-0.0625,-0.2501,0.9222,t
-0.0782,-0.2501,0.9222,t
-0.0782,-0.2345,0.9222,t
-0.0625,-0.2501,0.9222,t
-0.0782,-0.2501,0.9222,t
0.0938,-0.4533,1.0003,t
0.0625,0.3908,1.3286,t
0.1563,1.0472,1.2035,t
0.8597,-0.0313,1.0785,t
-0.1719,-1.016,0.1407,t
-0.0625,-0.844,-0.3439,t
-0.5002,-0.9378,0.6096,t
0.4064,-0.0313,1.1097,t
-0.1563,-0.125,0.6408,t
0.0938,-0.2188,0.9847,t
0,-0.3908,0.9847,t
-0.0782,-0.3126,0.8909,t
0.0156,-0.1407,0.9378,t
0,-0.2188,0.9065,t
0.0156,-0.1876,0.9691,t
0.0006,-0.2326,0.9541,t
0.0144,-0.1626,0.9678,t
0.0294,-0.0875,0.9828,t
0.005,-0.1175,0.9453,t
0.0375,-0.0125,0.9503,t
0.035,-0.02,0.9297,t
0.0088,-0.0313,0.9447,t
0.0213,-0.0419,0.9215,t
0.0113,0.0031,0.9365,t
0,0.0031,0.9628,t
0.0088,-0.0156,0.9691,t
0.0156,-0.0075,0.9691,t
0.0081,-0.0225,0.9616,t
-0.0138,-0.0331,0.9603,t
-0.0313,-0.0469,0.9816,t
-0.0256,-0.0882,0.9891,t
-0.0156,-0.0631,0.9641,t
-0.02,-0.0356,0.9578,t
-0.0238,-0.0356,0.9653,t
-0.0094,-0.0125,0.9566,t
-0.0419,-0.055,0.9691,t
-0.0194,-0.0156,0.9653,t
-0.0469,-0.0181,0.9416,t
-0.0469,-0.0469,0.9847,t
-0.0156,-0.0469,0.9378,t
-0.0313,-0.0313,0.9691,t
-0.0469,-0.0156,0.9534,t
0,0,0.9691,t
-0.0313,-0.0313,1.0003,t
-0.0313,-0.0313,1.0003,t
-0.0313,0,0.9534,t
-0.0469,-0.0313,0.9691,t
-0.0313,-0.0313,0.9691,t
-0.0313,-0.0469,0.9847,t
-0.0156,-0.0469,0.9534,t
-0.0156,-0.0469,0.9691,t
-0.0313,-0.0782,0.9534,t
-0.0313,-0.0625,0.9691,t
-0.0469,-0.0782,0.9847,t
-0.0313,-0.0782,0.9691,t
-0.0156,-0.0625,0.9691,t
-0.0469,-0.0625,0.9847,t
-0.0313,-0.0625,0.9534,t
-0.0313,-0.0782,0.9847,t
-0.0469,-0.0782,1.0003,t
-0.0313,-0.0625,0.9691,t
-0.0313,-0.0938,0.9847,t
-0.0156,-0.0782,0.9534,t
-0.0156,-0.0938,0.9691,t
-0.0313,-0.0782,0.9691,t
-0.0163,-0.0932,0.9691,t
-0.03,-0.065,0.9547,t
-0.0313,-0.09,0.9672,t
-0.0181,-0.0938,0.9822,t
-0.1407,0.2657,0.9847,t
-0.0156,0.2657,0.9534,t
0,0.2188,0.9534,t
-0.0156,0.1094,0.9847,t
-0.0469,0.1407,0.9534,t
-0.0625,0.125,0.9691,t
-0.0313,0.1407,0.9378,t
-0.0625,0.1094,0.9691,t
-0.1094,0.0625,0.9691,t
-0.0782,0.0782,0.9847,t
-0.0469,0.125,0.9534,t
-0.0469,0.1094,0.9691,t
-0.1094,0.0469,1.0003,t
-0.0938,0,0.9534,t
0.0313,-0.0156,0.9691,t
-0.0782,0.0938,0.9691,t
-0.0625,0.2032,0.9691,t
-0.0625,0.1407,0.9534,t
-0.0313,0.0938,1.0003,t
-0.0313,0.0469,0.9534,t
-0.0938,0.0469,0.9534,t
-0.0625,0.0938,0.9847,t
-0.0313,0.1407,0.9691,t
-0.0313,0.1563,0.9534,t
0,0.125,0.9534,t
-0.015,0.14,0.9684,t
-0.0156,0.1263,0.9834,t
-0.0294,0.125,0.9709,t
-0.0181,0.125,0.9691,t
-0.0031,0.15,0.9816,t
-0.0356,0.1207,0.9609,t
-0.0244,0.1432,0.9759,t
-0.0263,0.1563,0.9847,t
-0.0313,0.1663,0.9647,t
-0.0219,0.1626,0.9441,t
-0.0244,0.1651,0.9466,t
-0.0313,0.1557,0.9534,t
-0.0163,0.1482,0.9534,t
0,0.1494,0.9466,t
0.0188,0.1407,0.9503,t
0.0469,0.1407,0.9691,t
0.0219,0.1207,0.9741,t
-0.0444,0.0957,0.9672,t
-0.0706,0.1257,0.9372,t
-0.0344,0.0875,0.9784,t
0.0081,0.1375,0.9484,t
-0.0238,0.2069,0.9222,t
0.0313,0.2307,0.9259,t
0.0313,0.1876,0.9691,t
0.0156,0.2501,0.9222,t
0.1407,0.0938,0.9847,t
0.0469,0.0625,0.9378,t
0.0156,0.1563,0.9378,t
0.0313,0.2032,0.9378,t
0.0313,0.2188,0.9534,t
0.0469,0.2032,0.9534,t
0.0782,0.1563,1.3129,t
0.5314,1.2191,0.8597,t
1.5474,2.1413,2.282,t
-0.7502,-0.0156,0.125,t
-0.3126,-0.4689,1.1254,t
-0.3439,-0.0625,0.5783,t
-0.4376,0.3595,0.2032,t
-0.1563,0.719,0.6565,t
-0.2188,-0.0313,1.5786,t
0.2813,0.5471,0.7659,t
-0.5002,0.8284,0.844,t
-0.2813,0.6252,0.7659,t
-0.1719,0.2501,0.7346,t
0.0625,0.3126,1.0628,t
-0.0469,0.1876,1.0003,t
0,0.2813,0.9065,t
0.0313,0.3282,0.9691,t
0.0313,0.297,0.9378,t
0.0156,0.3126,0.9534,t
0.0156,0.2976,0.9534,t
0.0013,0.2682,0.9391,t
0.055,0.3207,0.924,t
0.0231,0.302,0.9222,t
0.0156,0.2845,0.9347,t
0.0156,0.2813,0.9259,t
0.0156,0.2926,0.9334,t
0.0263,0.297,0.9272,t
0.0213,0.287,0.9322,t
0.0156,0.2907,0.9378,t
0.0156,0.297,0.9378,t
0.0156,0.2888,0.9297,t
0.0156,0.2888,0.9147,t
0.0156,0.297,0.9134,t
0.0156,0.2907,0.9159,t
0.0156,0.2813,0.9178,t
0.0156,0.2813,0.9378,t
0.0113,0.2857,0.9334,t
0.0038,0.2932,0.9184,t
0.0156,0.2845,0.9128,t
0.0156,0.2945,0.9378,t
0.0156,0.2832,0.9359,t
0.0156,0.2957,0.9209,t
0.0156,0.2813,0.9065,t
0,0.297,0.9378,t
0.0156,0.2813,0.9222,t
0,0.2813,0.9378,t
0.0156,0.2813,0.9222,t
0.0156,0.2813,0.9378,t
0,0.297,0.9065,t
0.0156,0.2813,0.9378,t
0,0.297,0.9534,t
0,0.2657,0.9378,t
0,0.297,0.9222,t
0,0.2813,0.9378,t
0.0156,0.297,0.9378,t
0.0156,0.2813,0.9378,t
0,0.297,0.9378,t
0,0.2813,0.9222,t
0.0156,0.2813,0.9534,t
0.0156,0.3126,0.9378,t
0.0156,0.297,0.9378,t
0.0156,0.3126,0.9534,t
0.0156,0.2813,0.9222,t
0,0.297,0.9222,t
0.0156,0.297,0.9222,t
-0.0156,0.2813,0.9222,t
-0.0156,0.3126,0.9222,t
0,0.2813,0.9378,t
0,0.2813,0.9378,t
-0.4802,0.2901,0.8396,t
-0.4633,0.3026,0.8546,t
-0.4433,0.3126,0.8597,t
-0.4376,0.3032,0.8597,t
-0.4464,0.297,0.8509,t
-0.4533,0.297,0.844,t
-0.4533,0.2895,0.8515,t
-0.4464,0.2813,0.8528,t
-0.4376,0.2876,0.8503,t
-0.432,0.3026,0.854,t
-0.412,0.3076,0.854,t
-0.3908,0.3013,0.8797,t
-0.3945,0.3164,0.8834,t
-0.4095,0.3157,0.8597,t
-0.422,0.2682,0.8597,t
-0.4164,0.2907,0.8597,t
-0.3739,0.3595,0.8584,t
-0.3595,0.3595,0.844,t
-0.3439,0.3439,0.8597,t
-0.3751,0.3282,0.8753,t
-0.3751,0.3439,0.8753,t
-0.3595,0.3282,0.8597,t
-0.3595,0.3282,0.8753,t
-0.3595,0.3439,0.9222,t
-0.3595,0.3282,0.844,t
-0.3282,0.3751,0.8753,t
-0.3595,0.3439,0.8597,t
-0.3595,0.3282,0.8909,t
-0.3439,0.3595,0.8597,t
-0.3751,0.3595,0.8597,t
-0.3908,0.3282,0.844,t
-0.3908,0.3595,0.844,t
-0.3751,0.3595,0.8753,t
-0.3751,0.3751,0.844,t
-0.4064,0.3439,0.8597,t
-0.4064,0.3751,0.844,t
-0.3908,0.3751,0.8909,t
-0.3908,0.3751,0.8597,t
-0.4064,0.3439,0.8753,t
-0.4064,0.3595,0.8597,t
-0.3908,0.3751,0.8597,t
-0.4064,0.3439,0.844,t
-0.3908,0.3282,0.8597,t
-0.3908,0.3439,0.8597,t
-0.3757,0.3589,0.8597,t
-0.3895,0.3451,0.8453,t
-0.377,0.3576,0.8578,t
-0.4014,0.3595,0.8597,t
-0.3814,0.347,0.8471,t
-0.387,0.3557,0.844,t
-0.3795,0.3595,0.8553,t
-0.3857,0.3595,0.849,t
-0.3807,0.3595,0.844,t
-0.4126,0.3501,0.844,t
-0.3939,0.3351,0.7915,t
-1.8225,-0.5577,0.9047,t
-0.5996,0.2601,0.237,t
1.3561,1.6605,-0.2144,t
0.1344,0.5314,0.8346,t
-0.1375,-0.2113,1.5324,t
-0.2126,-0.2363,0.9372,t
-0.2745,-0.8753,0.1644,t
0.0294,0.1113,1.016,t
0.6189,0.3751,1.3348,t
-1.1616,-0.3801,0.8922,t
-1.0453,-0.7665,3.7449,t
-0.055,-3.1473,-0.5477,t
-0.6877,-0.1563,0.7034,t
0.5314,-0.0625,0.9691,t
0.0469,0.4845,0.6877,t
-0.1407,0.3595,1.016,t
-0.1719,0.2032,0.9534,t
-0.0313,0.2032,0.9534,t
-0.0313,0.2188,1.0316,t
0.0313,0.297,0.9691,t
0.0469,0.2813,0.9222,t
-0.0156,0.2813,0.9534,t
-0.0469,0.3282,0.9378,t
-0.0782,0.3126,0.8909,t
-0.0469,0.3282,0.9534,t
-0.0782,0.3126,0.9222,t
-0.0625,0.3439,0.9065,t
-0.0625,0.3595,0.9222,t
-0.0625,0.3439,0.9222,t
-0.0782,0.3439,0.9378,t
-0.0469,0.3439,0.9222,t
-0.0469,0.3595,0.9222,t
-0.0469,0.3439,0.9065,t
-0.0625,0.3439,0.9222,t
-0.0625,0.3595,0.8909,t
-0.0469,0.3595,0.9065,t
-0.0469,0.3439,0.9065,t
-0.0469,0.3595,0.9065,t
-0.0469,0.3439,0.9065,t
-0.0619,0.3589,0.9215,t
-0.0625,0.3595,0.9078,t
-0.0488,0.3595,0.9065,t
-0.0731,0.3595,0.9197,t
-0.0656,0.3595,0.9097,t
-0.0625,0.3595,0.9065,t
-0.0625,0.3595,0.9178,t
-0.0625,0.3701,0.9115,t
-0.0625,0.3551,0.9065,t
-0.0625,0.3532,0.9253,t
-0.0625,0.3595,0.929,t
-0.0706,0.3514,0.9059,t
-0.0706,0.3514,0.8984,t
-0.0625,0.3595,0.9065,t
-0.0688,0.3595,0.9128,t
-0.0782,0.3539,0.9165,t
-0.0731,0.3489,0.9115,t
-0.0625,0.3551,0.9178,t
-0.0625,0.3476,0.9103,t
-0.0625,0.3564,0.919,t
-0.0625,0.3439,0.909,t
-0.0644,0.3476,0.9203,t
-0.0769,0.3726,0.9065,t
-0.0625,0.3439,0.9065,t
-0.0625,0.3439,0.9222,t
-0.0782,0.3595,0.9065,t
-0.0938,0.3595,0.9065,t
-0.0782,0.3595,0.9065,t
-0.0782,0.3595,0.9065,t
-0.0625,0.3439,0.9222,t
-0.0782,0.3595,0.9065,t
0.0782,-0.5158,0.8284,t
0.0782,-0.5158,0.8284,t
0.0782,-0.5002,0.8284,t
0.0938,-0.5002,0.8284,t
0.0938,-0.5002,0.8284,t
0.0938,-0.5002,0.8284,t
0.1094,-0.5002,0.8284,t
0.0938,-0.5008,0.8128,t
0.0938,-0.5158,0.8128,t
0.0919,-0.5139,0.8128,t
0.0807,-0.5002,0.8128,t
0.0938,-0.5002,0.8159,t
0.09,-0.5002,0.8284,t
0.0782,-0.5002,0.8284,t
0.0782,-0.5002,0.8284,t
0.0782,-0.5058,0.8284,t
0.0782,-0.5095,0.8221,t
0.0782,-0.507,0.8128,t
0.0782,-0.5083,0.8128,t
0.0782,-0.5083,0.8128,t
0.0782,-0.5158,0.8215,t
0.0782,-0.5064,0.8284,t
0.0681,-0.5102,0.8184,t
0.0731,-0.5158,0.8128,t
0.0782,-0.5158,0.824,t
0.0782,-0.5039,0.8284,t
0.0656,-0.5127,0.8159,t
0.0756,-0.5158,0.8259,t
0.0782,-0.5158,0.8284,t
0.0925,-0.5302,0.8284,t
0.0938,-0.5314,0.8128,t
0.0938,-0.5314,0.7971,t
0.0938,-0.5314,0.8128,t
0.0938,-0.5158,0.8128,t
0.0938,-0.5314,0.8128,t
0.1094,-0.5314,0.7971,t
0.1094,-0.5314,0.7971,t
0.0938,-0.5314,0.7971,t
0.0938,-0.5314,0.7971,t
0.1094,-0.5314,0.7971,t
0.1094,-0.5314,0.7971,t
0.1094,-0.5314,0.7971,t
0.1094,-0.5314,0.7971,t
0.1094,-0.5471,0.7971,t
0.1094,-0.5314,0.7971,t
0.125,-0.5314,0.7971,t
0.125,-0.5471,0.7971,t
0.125,-0.5471,0.7971,t
0.125,-0.5471,0.7971,t
0.1094,-0.5471,0.7815,t
0.1094,-0.5471,0.7971,t
0.1094,-0.5471,0.7815,t
0.125,-0.5471,0.7815,t
0.125,-0.5627,0.7971,t
0.125,-0.5627,0.7971,t
0.0156,-0.5471,0.7971,t
0.0313,-0.6877,0.8128,t
0.3195,-0.699,1.0285,t
0.0656,-0.5802,0.5483,t
-0.3851,-0.4426,0.2219,t
0.13,-0.6315,0.4295,t
0.7596,-0.9253,0.8315,t
0.5133,-1.2266,0.9391,t
0.367,-0.9097,0.7871,t
0.2857,-0.8171,0.6308,t
0.2888,-0.7978,0.6377,t
0.2251,-0.669,0.7002,t
0.2345,-0.634,0.719,t
0.2345,-0.6102,0.719,t
0.2507,-0.5939,0.7352,t
0.257,-0.5852,0.759,t
0.2407,-0.5689,0.7659,t
0.2244,-0.5527,0.7659,t
0.2188,-0.5364,0.7871,t
0.2076,-0.5202,0.8084,t
0.1913,-0.5039,0.8009,t
0.2126,-0.4501,0.8847,t
0.1926,-0.4376,0.8803,t
0.1738,-0.4514,0.8615,t
0.1576,-0.4389,0.8597,t
0.1407,-0.4376,0.8597,t
0.125,-0.4376,0.8753,t
0.125,-0.422,0.8753,t
0.125,-0.3908,0.8753,t
0.1094,-0.4064,0.8753,t
0.0938,-0.3908,0.8753,t
0.0782,-0.3908,0.8753,t
0.0469,-0.3595,0.8909,t
0.0625,-0.3439,0.8909,t
0.0625,-0.3282,0.9065,t
0.0469,-0.3126,0.8909,t
0.0469,-0.3126,0.9065,t
0.0469,-0.3126,0.8909,t
0.0313,-0.3126,0.9065,t
0.0313,-0.297,0.9065,t
0.0156,-0.2813,0.9065,t
0.0156,-0.2813,0.9065,t
0.0156,-0.2657,0.9065,t
0,-0.2657,0.9065,t
0.0156,-0.2501,0.9222,t
